	run	task	split	label	fn_count	fp_count	tn_count	tp_count	stratifier	stratum_key
174	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	_span_distance_7_	11	13	259	95	span_distance	7.0
175	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	_span_distance_8_	28	5	232	113	span_distance	8.0
176	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	_span_distance_9_	10	5	225	84	span_distance	9.0
177	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	_span_distance_10_	6	4	161	63	span_distance	10.0
178	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	_span_distance_11_	9	7	102	44	span_distance	11.0
179	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	_span_distance_12_	14	9	183	64	span_distance	12.0
180	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	_span_distance_13_	5	2	91	64	span_distance	13.0
181	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	_span_distance_14_	7	8	107	40	span_distance	14.0
182	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	_span_distance_15_	4	6	152	54	span_distance	15.0
183	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	_span_distance_16_	1	1	39	13	span_distance	16.0
184	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	_span_distance_17_	4	2	38	10	span_distance	17.0
185	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	_span_distance_18_	5	2	63	20	span_distance	18.0
186	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	_span_distance_19_	1	0	26	27	span_distance	19.0
187	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	_span_distance_20_	3	4	42	23	span_distance	20.0
188	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	_span_distance_21_	4	3	43	22	span_distance	21.0
