	run	task	split	label	tn_count	fp_count	fn_count	tp_count
402	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	test	EVENT	12497	4	21	64
403	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	test	FAC	12421	16	45	104
404	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	test	GPE	9990	50	112	2434
405	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	test	LANGUAGE	12563	1	9	13
406	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	test	LAW	12538	4	11	33
407	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	test	LOC	12340	31	36	179
408	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	test	MONEY	12229	2	3	352
409	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	test	NORP	11566	30	21	969
410	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	test	ORDINAL	12371	8	3	204
411	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	test	ORG	10477	107	105	1897
412	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	test	PERCENT	12178	0	0	408
413	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	test	PERSON	10386	66	57	2077
414	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	test	PRODUCT	12490	6	31	59
415	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	test	QUANTITY	12431	2	29	124
416	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	test	TIME	12339	22	13	212
417	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	test	WORK_OF_ART	12404	13	63	106
418	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	test	_macro_avg_	213524	438	597	11989
419	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	test	_micro_avg_	213524	438	597	11989
420	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	val	CARDINAL	18589	45	28	1692
421	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	val	DATE	17109	37	29	3179
422	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	val	EVENT	20165	10	57	122
423	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	val	FAC	20178	43	44	89
424	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	val	GPE	16607	98	141	3508
425	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	val	LANGUAGE	20313	6	9	26
426	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	val	LAW	20281	8	5	60
427	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	val	LOC	20010	28	67	249
428	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	val	MONEY	19496	5	9	844
429	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	val	NORP	19031	46	41	1236
430	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	val	ORDINAL	20016	3	16	319
431	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	val	ORG	16382	174	248	3550
432	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	val	PERCENT	19698	0	3	653
433	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	val	PERSON	17054	137	67	3096
434	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	val	PRODUCT	20122	18	118	96
435	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	val	QUANTITY	20163	1	35	155
436	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	val	TIME	19975	18	12	349
437	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	val	WORK_OF_ART	20107	45	82	120
438	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	val	_macro_avg_	345296	722	1011	19343
439	../../jiant_outputs/bert-base-uncased-mix_7-edges-ner-ontonotes/run	edges-ner-ontonotes	val	_micro_avg_	345296	722	1011	19343
440	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	test	CARDINAL	11546	35	20	985
441	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	test	DATE	10758	41	13	1774
442	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	test	EVENT	12498	3	20	65
443	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	test	FAC	12422	15	45	104
444	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	test	GPE	9989	51	107	2439
445	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	test	LANGUAGE	12563	1	9	13
446	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	test	LAW	12538	4	10	34
447	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	test	LOC	12340	31	38	177
448	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	test	MONEY	12230	1	3	352
449	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	test	NORP	11567	29	20	970
450	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	test	ORDINAL	12371	8	3	204
451	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	test	ORG	10482	102	94	1908
452	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	test	PERCENT	12178	0	0	408
453	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	test	PERSON	10395	57	58	2076
454	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	test	PRODUCT	12490	6	27	63
455	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	test	QUANTITY	12430	3	27	126
456	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	test	TIME	12339	22	12	213
457	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	test	WORK_OF_ART	12408	9	56	113
458	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	test	_macro_avg_	213544	418	562	12024
459	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	test	_micro_avg_	213544	418	562	12024
460	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	val	CARDINAL	18586	48	27	1693
461	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	val	DATE	17109	37	26	3182
462	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	val	EVENT	20166	9	59	120
463	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	val	FAC	20177	44	40	93
464	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	val	GPE	16603	102	127	3522
465	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	val	LANGUAGE	20314	5	9	26
466	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	val	LAW	20282	7	4	61
467	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	val	LOC	20010	28	65	251
468	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	val	MONEY	19496	5	11	842
469	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	val	NORP	19031	46	40	1237
470	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	val	ORDINAL	20016	3	15	320
471	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	val	ORG	16388	168	226	3572
472	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	val	PERCENT	19698	0	3	653
473	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	val	PERSON	17057	134	63	3100
474	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	val	PRODUCT	20118	22	110	104
475	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	val	QUANTITY	20164	0	35	155
476	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	val	TIME	19973	20	9	352
477	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	val	WORK_OF_ART	20106	46	73	129
478	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	val	_macro_avg_	345294	724	942	19412
479	../../jiant_outputs/bert-base-uncased-mix_8-edges-ner-ontonotes/run	edges-ner-ontonotes	val	_micro_avg_	345294	724	942	19412
480	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	test	CARDINAL	11547	34	22	983
481	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	test	DATE	10761	38	13	1774
482	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	test	EVENT	12498	3	21	64
483	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	test	FAC	12420	17	45	104
484	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	test	GPE	9984	56	102	2444
485	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	test	LANGUAGE	12563	1	9	13
486	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	test	LAW	12538	4	11	33
487	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	test	LOC	12340	31	38	177
488	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	test	MONEY	12229	2	3	352
489	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	test	NORP	11568	28	19	971
490	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	test	ORDINAL	12371	8	3	204
491	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	test	ORG	10478	106	84	1918
492	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	test	PERCENT	12178	0	0	408
493	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	test	PERSON	10402	50	61	2073
494	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	test	PRODUCT	12491	5	26	64
495	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	test	QUANTITY	12430	3	27	126
496	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	test	TIME	12339	22	12	213
497	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	test	WORK_OF_ART	12409	8	57	112
498	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	test	_macro_avg_	213546	416	553	12033
499	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	test	_micro_avg_	213546	416	553	12033
500	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	val	CARDINAL	18589	45	27	1693
501	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	val	DATE	17109	37	25	3183
502	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	val	EVENT	20167	8	59	120
503	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	val	FAC	20178	43	40	93
504	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	val	GPE	16606	99	121	3528
505	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	val	LANGUAGE	20313	6	9	26
506	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	val	LAW	20283	6	4	61
507	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	val	LOC	20011	27	66	250
508	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	val	MONEY	19496	5	12	841
509	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	val	NORP	19032	45	40	1237
510	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	val	ORDINAL	20016	3	16	319
511	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	val	ORG	16366	190	206	3592
512	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	val	PERCENT	19698	0	3	653
513	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	val	PERSON	17077	114	71	3092
514	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	val	PRODUCT	20121	19	108	106
515	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	val	QUANTITY	20164	0	35	155
516	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	val	TIME	19974	19	10	351
517	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	val	WORK_OF_ART	20114	38	73	129
518	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	val	_macro_avg_	345314	704	925	19429
519	../../jiant_outputs/bert-base-uncased-mix_9-edges-ner-ontonotes/run	edges-ner-ontonotes	val	_micro_avg_	345314	704	925	19429
